date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202102,AI,female,99,sex,7932,306,1.25,3.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.51,51
202103,AI,female,181,sex,7932,487,2.28,6.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.506,50.6
202104,AI,female,106,sex,7932,593,1.34,7.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.609,60.9
202105,AI,female,158,sex,7932,751,1.99,9.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202106,AI,female,155,sex,7932,906,1.95,11.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202107,AI,female,207,sex,7932,1113,2.61,14.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202108,AI,female,56,sex,7932,1169,0.71,14.74,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202109,AI,female,40,sex,7932,1209,0.5,15.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202110,AI,female,59,sex,7932,1268,0.74,15.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.551,55.1
202111,AI,female,15,sex,7932,1283,0.19,16.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.625,62.5
202112,AI,female,201,sex,7932,1484,2.53,18.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.598,59.8
202113,AI,female,341,sex,7932,1825,4.3,23.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.517,51.7
202114,AI,female,163,sex,7932,1988,2.05,25.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.517,51.7
202115,AI,female,53,sex,7932,2041,0.67,25.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.505,50.5
202116,AI,female,336,sex,7932,2377,4.24,29.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202117,AI,female,569,sex,7932,2946,7.17,37.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202118,AI,female,356,sex,7932,3302,4.49,41.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.507,50.7
202119,AI,female,237,sex,7932,3539,2.99,44.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202120,AI,female,381,sex,7932,3920,4.8,49.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202121,AI,female,556,sex,7932,4476,7.01,56.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.472,47.199999999999996
202122,AI,female,547,sex,7932,5023,6.9,63.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.472,47.199999999999996
202123,AI,female,319,sex,7932,5342,4.02,67.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.462,46.2
202124,AI,female,228,sex,7932,5570,2.87,70.22,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.485,48.5
202125,AI,female,343,sex,7932,5913,4.32,74.55,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.448,44.800000000000004
202126,AI,female,382,sex,7932,6295,4.82,79.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.464,46.400000000000006
202127,AI,female,150,sex,7932,6445,1.89,81.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.424,42.4
202128,AI,female,115,sex,7932,6560,1.45,82.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202129,AI,female,59,sex,7932,6619,0.74,83.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.44,44
202130,AI,female,66,sex,7932,6685,0.83,84.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.443,44.3
202131,AI,female,70,sex,7932,6755,0.88,85.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.438,43.8
202132,AI,female,83,sex,7932,6838,1.05,86.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.456,45.6
202133,AI,female,88,sex,7932,6926,1.11,87.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202134,AI,female,161,sex,7932,7087,2.03,89.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.494,49.4
202135,AI,female,157,sex,7932,7244,1.98,91.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.489,48.9
202136,AI,female,147,sex,7932,7391,1.85,93.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202137,AI,female,248,sex,7932,7639,3.13,96.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202138,AI,female,160,sex,7932,7799,2.02,98.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202139,AI,female,176,sex,7932,7975,2.22,100.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202140,AI,female,145,sex,7932,8120,1.83,102.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202141,AI,female,144,sex,7932,8264,1.82,104.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.426,42.6
202142,AI,female,105,sex,7932,8369,1.32,105.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.544,54.400000000000006
202143,AI,female,95,sex,7932,8464,1.2,106.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.552,55.2
202144,AI,female,46,sex,7932,8510,0.58,107.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202145,AI,female,397,sex,7932,8907,5.01,112.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.482,48.199999999999996
202146,AI,female,240,sex,7932,9147,3.03,115.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202147,AI,female,237,sex,7932,9384,2.99,118.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202148,AI,female,276,sex,7932,9660,3.48,121.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202149,AI,female,173,sex,7932,9833,2.18,123.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.527,52.7
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202146,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202149,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202052,AR,male,0,sex,27883,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,AR,male,2,sex,27883,2,0.01,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,1,100
202101,AR,male,227,sex,27883,229,0.81,0.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.323,32.300000000000004
202102,AR,male,0,sex,27883,229,0,0.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202103,AR,male,669,sex,27883,898,2.4,3.22,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202104,AR,male,749,sex,27883,1647,2.69,5.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.44,44
202105,AR,male,0,sex,27883,1647,0,5.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,AR,male,71,sex,27883,1718,0.25,6.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.286,28.599999999999998
202107,AR,male,688,sex,27883,2406,2.47,8.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202108,AR,male,435,sex,27883,2841,1.56,10.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.54,54
202109,AR,male,309,sex,27883,3150,1.11,11.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202110,AR,male,202,sex,27883,3352,0.72,12.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.501,50.1
202111,AR,male,623,sex,27883,3975,2.23,14.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202112,AR,male,698,sex,27883,4673,2.5,16.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.481,48.1
202113,AR,male,588,sex,27883,5261,2.11,18.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.465,46.5
202114,AR,male,847,sex,27883,6108,3.04,21.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.489,48.9
202115,AR,male,918,sex,27883,7026,3.29,25.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.491,49.1
202116,AR,male,825,sex,27883,7851,2.96,28.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.49,49
202117,AR,male,1032,sex,27883,8883,3.7,31.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.478,47.8
202118,AR,male,1137,sex,27883,10020,4.08,35.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.441,44.1
202119,AR,male,1414,sex,27883,11434,5.07,41.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.464,46.400000000000006
202120,AR,male,1747,sex,27883,13181,6.27,47.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.527,52.7
202121,AR,male,1463,sex,27883,14644,5.25,52.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202122,AR,male,1556,sex,27883,16200,5.58,58.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.479,47.9
202123,AR,male,1633,sex,27883,17833,5.86,63.96,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202124,AR,male,1765,sex,27883,19598,6.33,70.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.534,53.400000000000006
202125,AR,male,1502,sex,27883,21100,5.39,75.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.534,53.400000000000006
202126,AR,male,1481,sex,27883,22581,5.31,80.98,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202127,AR,male,1103,sex,27883,23684,3.96,84.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202128,AR,male,627,sex,27883,24311,2.25,87.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.534,53.400000000000006
202129,AR,male,527,sex,27883,24838,1.89,89.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202130,AR,male,500,sex,27883,25338,1.79,90.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202131,AR,male,480,sex,27883,25818,1.72,92.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202132,AR,male,329,sex,27883,26147,1.18,93.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.48,48
202133,AR,male,365,sex,27883,26512,1.31,95.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202134,AR,male,592,sex,27883,27104,2.12,97.21,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202135,AR,male,344,sex,27883,27448,1.23,98.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.483,48.3
202136,AR,male,788,sex,27883,28236,2.83,101.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202137,AR,male,794,sex,27883,29030,2.85,104.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.527,52.7
202138,AR,male,918,sex,27883,29948,3.29,107.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202139,AR,male,489,sex,27883,30437,1.75,109.16,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.482,48.199999999999996
202140,AR,male,724,sex,27883,31161,2.6,111.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202141,AR,male,729,sex,27883,31890,2.61,114.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.521,52.1
202142,AR,male,551,sex,27883,32441,1.98,116.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202143,AR,male,261,sex,27883,32702,0.94,117.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202144,AR,male,120,sex,27883,32822,0.43,117.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.583,58.3
202145,AR,male,1426,sex,27883,34248,5.11,122.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202146,AR,male,591,sex,27883,34839,2.12,124.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.447,44.7
202147,AR,male,940,sex,27883,35779,3.37,128.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.496,49.6
202148,AR,male,908,sex,27883,36687,3.26,131.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.449,44.9
202149,AR,male,1716,sex,27883,38403,6.15,137.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.489,48.9
202052,AR,female,0,sex,27426,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,AR,female,0,sex,27426,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,AR,female,474,sex,27426,474,1.73,1.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.675,67.5
202102,AR,female,0,sex,27426,474,0,1.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202103,AR,female,706,sex,27426,1180,2.57,4.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.513,51.300000000000004
202104,AR,female,955,sex,27426,2135,3.48,7.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.56,56.00000000000001
202105,AR,female,1,sex,27426,2136,0,7.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,1,100
202106,AR,female,176,sex,27426,2312,0.64,8.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.71,71
202107,AR,female,645,sex,27426,2957,2.35,10.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202108,AR,female,370,sex,27426,3327,1.35,12.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.46,46
202109,AR,female,309,sex,27426,3636,1.13,13.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202110,AR,female,201,sex,27426,3837,0.73,13.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.499,49.9
202111,AR,female,578,sex,27426,4415,2.11,16.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.481,48.1
202112,AR,female,752,sex,27426,5167,2.74,18.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202113,AR,female,676,sex,27426,5843,2.46,21.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.535,53.5
202114,AR,female,884,sex,27426,6727,3.22,24.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202115,AR,female,951,sex,27426,7678,3.47,28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202116,AR,female,859,sex,27426,8537,3.13,31.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.51,51
202117,AR,female,1129,sex,27426,9666,4.12,35.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.522,52.2
202118,AR,female,1443,sex,27426,11109,5.26,40.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.559,55.900000000000006
202119,AR,female,1636,sex,27426,12745,5.97,46.47,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.536,53.6
202120,AR,female,1568,sex,27426,14313,5.72,52.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
202121,AR,female,1388,sex,27426,15701,5.06,57.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202122,AR,female,1694,sex,27426,17395,6.18,63.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.521,52.1
202123,AR,female,1656,sex,27426,19051,6.04,69.46,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202124,AR,female,1541,sex,27426,20592,5.62,75.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.466,46.6
202125,AR,female,1309,sex,27426,21901,4.77,79.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.466,46.6
202126,AR,female,1344,sex,27426,23245,4.9,84.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.476,47.599999999999994
202127,AR,female,1007,sex,27426,24252,3.67,88.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202128,AR,female,547,sex,27426,24799,1.99,90.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.466,46.6
202129,AR,female,481,sex,27426,25280,1.75,92.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202130,AR,female,444,sex,27426,25724,1.62,93.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202131,AR,female,456,sex,27426,26180,1.66,95.46,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202132,AR,female,356,sex,27426,26536,1.3,96.75,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.52,52
202133,AR,female,346,sex,27426,26882,1.26,98.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202134,AR,female,665,sex,27426,27547,2.42,100.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.529,52.900000000000006
202135,AR,female,368,sex,27426,27915,1.34,101.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.517,51.7
202136,AR,female,750,sex,27426,28665,2.73,104.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202137,AR,female,714,sex,27426,29379,2.6,107.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
