geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CHFL,202024,140,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31169,514034,0,1,100,8709355,1.61,357.88,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-24,42,0.48,42.9,0
CHFL,202025,171,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31340,514034,0,1,100,8709355,1.96,359.84,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-25,31,0.35,22.1,0
CHFL,202026,357,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31697,514034,0,1,100,8709355,4.1,363.94,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-26,186,2.14,108.8,0
CHFL,202027,686,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32383,514034,0,1,100,8709355,7.88,371.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-27,329,3.78,92.2,0
CHFL,202028,636,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33019,514034,0,1,100,8709355,7.3,379.12,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-28,-50,-0.58,-7.3,0
CHFL,202029,717,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33736,514034,0,1,100,8709355,8.23,387.35,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-29,81,0.93,12.7,0
CHFL,202030,826,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34562,514034,0,1,100,8709355,9.48,396.84,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-30,109,1.25,15.2,0
CHFL,202031,1157,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35719,514034,0,1,100,8709355,13.28,410.12,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-31,331,3.8,40.1,0
CHFL,202032,1100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36819,514034,0,1,100,8709355,12.63,422.75,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-32,-57,-0.65,-4.9,0
CHFL,202033,1582,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38401,514034,0,1,100,8709355,18.16,440.92,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-33,482,5.53,43.8,0
CHFL,202034,1859,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40260,514034,0,1,100,8709355,21.34,462.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-34,277,3.18,17.5,0
CHFL,202035,2099,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42359,514034,0,1,100,8709355,24.1,486.36,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-35,240,2.76,12.9,0
CHFL,202036,2457,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44816,514034,0,1,100,8709355,28.21,514.57,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-36,358,4.11,17.1,0
CHFL,202037,2863,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47679,514034,0,1,100,8709355,32.87,547.45,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-37,406,4.66,16.5,0
CHFL,202038,2910,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50589,514034,0,1,100,8709355,33.41,580.86,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-38,47,0.54,1.6,0
CHFL,202039,2226,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52815,514034,0,1,100,8709355,25.56,606.42,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-39,-684,-7.85,-23.5,0
CHFL,202040,3472,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56287,514034,0,1,100,8709355,39.87,646.28,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-40,1246,14.31,56,0
CHFL,202041,8774,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65061,514034,0,1,100,8709355,100.74,747.02,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-41,5302,60.87,152.7,0
CHFL,202042,19561,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84622,514034,0,1,100,8709355,224.6,971.62,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-42,10787,123.86,122.9,0
CHFL,202043,39885,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124507,514034,0,1,100,8709355,457.96,1429.58,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-43,20324,233.36,103.9,0
CHFL,202044,56017,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,180524,514034,0,1,100,8709355,643.18,2072.76,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-44,16132,185.22,40.4,0
CHFL,202045,51415,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231939,514034,0,1,100,8709355,590.34,2663.1,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-45,-4602,-52.84,-8.2,0
CHFL,202046,39773,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,271712,514034,0,1,100,8709355,456.67,3119.77,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-46,-11642,-133.67,-22.6,0
CHFL,202047,30275,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301987,514034,0,1,100,8709355,347.61,3467.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-47,-9498,-109.06,-23.9,0
CHFL,202048,26309,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,328296,514034,0,1,100,8709355,302.08,3769.46,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-48,-3966,-45.53,-13.1,0
CHFL,202049,27401,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,355697,514034,0,1,100,8709355,314.62,4084.08,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-49,1092,12.54,4.2,0
CHFL,202050,30178,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,385875,514034,0,1,100,8709355,346.5,4430.58,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-50,2777,31.88,10.1,0
CHFL,202051,29504,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,415379,514034,0,1,100,8709355,338.76,4769.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-51,-674,-7.74,-2.2,0
CHFL,202052,24215,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,439594,514034,0,1,100,8709355,278.03,5047.38,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-52,-5289,-60.73,-17.9,0
CHFL,202053,23571,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,463165,514034,0,1,100,8709355,270.64,5318.02,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-53,-644,-7.39,-2.7,0
CHFL,202101,22118,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,485283,514034,0,1,100,8709355,253.96,5571.97,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-01,-1453,-16.68,-6.2,0
CHFL,202102,15208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,500491,514034,0,1,100,8709355,174.62,5746.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-02,-6910,-79.34,-31.2,0
CHFL,202103,13543,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,514034,514034,0,1,100,8709355,155.5,5902.09,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-03,-1665,-19.12,-10.9,0
CHFL,202104,11551,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,525585,514034,11551,1,100,8709355,132.63,6034.72,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-04,-1992,-22.87,-14.7,0
CHFL,202105,10086,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,535671,514034,21637,1,100,8709355,115.81,6150.52,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-05,-1465,-16.82,-12.7,0
CHFL,202106,7881,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,543552,514034,29518,1,100,8709355,90.49,6241.01,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-06,-2205,-25.32,-21.9,0
CHFL,202107,6980,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,550532,514034,36498,1,100,8709355,80.14,6321.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-07,-901,-10.35,-11.4,0
CHFL,202108,7241,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,557773,514034,43739,1,100,8709355,83.14,6404.3,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-08,261,3,3.7,0
CHFL,202109,7595,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,565368,514034,51334,1,100,8709355,87.21,6491.5,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-09,354,4.07,4.9,0
CHFL,202110,8804,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,574172,514034,60138,1,100,8709355,101.09,6592.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-10,1209,13.88,15.9,0
CHFL,202111,10512,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,584684,514034,70650,1,100,8709355,120.7,6713.29,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-11,1708,19.61,19.4,0
CHFL,202112,12567,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,597251,514034,83217,1,100,8709355,144.29,6857.58,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-12,2055,23.59,19.5,0
CHFL,202113,12322,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,609573,514034,95539,1,100,8709355,141.48,6999.06,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-13,-245,-2.81,-1.9,0
CHFL,202114,14197,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,623770,514034,109736,1,100,8709355,163.01,7162.07,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-14,1875,21.53,15.2,0
CHFL,202115,14150,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,637920,514034,123886,1,100,8709355,162.47,7324.54,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-15,-47,-0.54,-0.3,0
CHFL,202116,14581,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,652501,514034,138467,1,100,8709355,167.42,7491.96,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-16,431,4.95,3,0
CHFL,202117,11926,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,664427,514034,150393,1,100,8709355,136.93,7628.89,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-17,-2655,-30.49,-18.2,0
CHFL,202118,10331,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,674758,514034,160724,1,100,8709355,118.62,7747.51,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-18,-1595,-18.31,-13.4,0
CHFL,202119,7855,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,682613,514034,168579,1,100,8709355,90.19,7837.7,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-19,-2476,-28.43,-24,0
CHFL,202120,7356,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,689969,514034,175935,1,100,8709355,84.46,7922.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-20,-499,-5.73,-6.4,0
CHFL,202121,5122,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,695091,514034,181057,1,100,8709355,58.81,7980.97,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-21,-2234,-25.65,-30.4,0
CHFL,202122,3529,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,698620,514034,184586,1,100,8709355,40.52,8021.49,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-22,-1593,-18.29,-31.1,0
CHFL,202123,2320,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,700940,514034,186906,1,100,8709355,26.64,8048.13,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-23,-1209,-13.88,-34.3,0
CHFL,202124,1242,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,702182,514034,188148,1,100,8709355,14.26,8062.39,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-24,-1078,-12.38,-46.5,0
CHFL,202125,750,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,702932,514034,188898,1,100,8709355,8.61,8071,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-25,-492,-5.65,-39.6,0
CHFL,202126,1037,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,703969,514034,189935,1,100,8709355,11.91,8082.91,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-26,287,3.3,38.3,0
CHFL,202127,2063,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,706032,514034,191998,1,100,8709355,23.69,8106.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-27,1026,11.78,98.9,0
CHFL,202128,3810,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,709842,514034,195808,1,100,8709355,43.75,8150.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-28,1747,20.06,84.7,0
CHFL,202129,4967,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,714809,514034,200775,1,100,8709355,57.03,8207.37,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-29,1157,13.28,30.4,0
CHFL,202130,5265,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,720074,514034,206040,1,100,8709355,60.45,8267.82,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-30,298,3.42,6,0
CHFL,202131,7644,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,727718,514034,213684,1,100,8709355,87.77,8355.59,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-31,2379,27.32,45.2,0
CHFL,202132,14219,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,741937,514034,227903,1,100,8709355,163.26,8518.85,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-32,6575,75.49,86,0
CHFL,202133,18019,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,759956,514034,245922,1,100,8709355,206.89,8725.74,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-33,3800,43.63,26.7,0
CHFL,202134,17931,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,777887,514034,263853,1,100,8709355,205.88,8931.63,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-34,-88,-1.01,-0.5,0
CHFL,202135,18838,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,796725,514034,282691,1,100,8709355,216.3,9147.92,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-35,907,10.42,5.1,0
CHFL,202136,18192,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,814917,514034,300883,1,100,8709355,208.88,9356.8,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-36,-646,-7.42,-3.4,0
CHFL,202137,12754,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,827671,514034,313637,1,100,8709355,146.44,9503.24,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-37,-5438,-62.44,-29.9,0
CHFL,202138,9353,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,837024,514034,322990,1,100,8709355,107.39,9610.63,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-38,-3401,-39.05,-26.7,0
CHFL,202139,7655,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,844679,514034,330645,1,100,8709355,87.89,9698.53,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-39,-1698,-19.5,-18.2,0
CHFL,202140,6376,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,851055,514034,337021,1,100,8709355,73.21,9771.73,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-40,-1279,-14.68,-16.7,0
CHFL,202141,6463,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,857518,514034,343484,1,100,8709355,74.21,9845.94,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-41,87,1,1.4,0
CHFL,202142,8738,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,866256,514034,352222,1,100,8709355,100.33,9946.27,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-42,2275,26.12,35.2,0
CHFL,202143,11588,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,877844,514034,363810,1,100,8709355,133.05,10079.32,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-43,2850,32.72,32.6,0
CHFL,202144,17333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,895177,514034,381143,1,100,8709355,199.02,10278.34,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-44,5745,65.97,49.6,0
CHFL,202145,25055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,920232,514034,406198,1,100,8709355,287.68,10566.02,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-45,7722,88.66,44.6,0
CHFL,202146,38135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,958367,514034,444333,1,100,8709355,437.86,11003.88,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-46,13080,150.18,52.2,0
CHFL,202147,51518,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1009885,514034,495851,1,100,8709355,591.52,11595.41,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-47,13383,153.66,35.1,0
CHFL,202148,63693,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1073578,514034,559544,1,100,8709355,731.32,12326.72,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-48,12175,139.8,23.6,0
CHFL,202149,64568,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1138146,514034,624112,1,100,8709355,741.36,13068.09,COVID19Cases,,2021-12-16_07-53-19,isoweek,2021-49,875,10.04,1.4,0
AG,202009,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,33563,0,1,100,694072,0.72,0.72,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
AI,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,822,0,NA,NA,16293,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
AR,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2883,0,NA,NA,55309,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
BE,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,48950,0,1,100,1043132,0.19,0.19,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
BL,202009,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,12523,0,1,100,290969,1.37,1.37,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
BS,202009,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,9516,0,1,100,196735,2.03,2.03,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
FL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2522,0,NA,NA,39055,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
FR,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,25270,0,1,100,325496,0.61,0.61,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
GE,202009,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,46969,0,1,100,506343,1.97,1.97,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
GL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2015,0,NA,NA,40851,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
GR,202009,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,9717,0,1,100,200096,4.5,4.5,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
JU,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5366,0,1,100,73709,1.36,1.36,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
LU,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20187,0,NA,NA,416347,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
NE,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13056,0,1,100,175894,0.57,0.57,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
NW,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1775,0,NA,NA,43520,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
OW,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1566,0,NA,NA,38108,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
SG,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,31695,0,NA,NA,514504,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
SH,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3476,0,NA,NA,83107,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
SO,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,12441,0,NA,NA,277462,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
SZ,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8946,0,NA,NA,162157,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
TG,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,13428,0,NA,NA,282909,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
TI,202009,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,26445,0,1,100,350986,1.71,1.71,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
UR,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1650,0,NA,NA,36819,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
VD,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,63009,0,1,100,814762,0.12,0.12,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
VS,202009,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,28763,0,1,100,348503,0.57,0.57,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
ZG,202009,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5807,0,1,100,128794,0.78,0.78,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
ZH,202009,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,81674,0,1,100,1553423,0.51,0.51,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-09,NA,NA,NA,NA
AG,202010,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,33563,0,1,100,694072,1.44,2.16,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-10,5,0.72,100,0
AI,202010,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,822,0,NA,NA,16293,0,0,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-10,0,0,NA,NA
AR,202010,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2883,0,1,100,55309,3.62,3.62,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-10,2,3.62,NA,NA
BE,202010,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,48950,0,1,100,1043132,3.07,3.26,COVID19Cases,,2021-12-16_07-53-19,isoweek,2020-10,30,2.88,1500,0
