date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202101,AI,female,137,sex,7932,170,1.73,2.14,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.477,47.699999999999996
202102,AI,female,85,sex,7932,255,1.07,3.21,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.497,49.7
202103,AI,female,181,sex,7932,436,2.28,5.5,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.516,51.6
202104,AI,female,58,sex,7932,494,0.73,6.23,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.58,57.99999999999999
202105,AI,female,17,sex,7932,511,0.21,6.44,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.63,63
202106,AI,female,65,sex,7932,576,0.82,7.26,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.625,62.5
202107,AI,female,17,sex,7932,593,0.21,7.48,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.586,58.599999999999994
202108,AI,female,28,sex,7932,621,0.35,7.83,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.483,48.3
202109,AI,female,38,sex,7932,659,0.48,8.31,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.494,49.4
202110,AI,female,6,sex,7932,665,0.08,8.38,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.333,33.300000000000004
202111,AI,female,15,sex,7932,680,0.19,8.57,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.536,53.6
202112,AI,female,150,sex,7932,830,1.89,10.46,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.61,61
202113,AI,female,269,sex,7932,1099,3.39,13.86,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.506,50.6
202114,AI,female,157,sex,7932,1256,1.98,15.83,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.52,52
202115,AI,female,47,sex,7932,1303,0.59,16.43,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.48,48
202116,AI,female,211,sex,7932,1514,2.66,19.09,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.482,48.199999999999996
202117,AI,female,208,sex,7932,1722,2.62,21.71,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.472,47.199999999999996
202118,AI,female,190,sex,7932,1912,2.4,24.1,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.497,49.7
202119,AI,female,201,sex,7932,2113,2.53,26.64,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.48,48
202120,AI,female,152,sex,7932,2265,1.92,28.56,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.45,45
202121,AI,female,320,sex,7932,2585,4.03,32.59,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.467,46.7
202122,AI,female,347,sex,7932,2932,4.37,36.96,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.454,45.4
202123,AI,female,153,sex,7932,3085,1.93,38.89,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.447,44.7
202124,AI,female,70,sex,7932,3155,0.88,39.78,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.515,51.5
202125,AI,female,42,sex,7932,3197,0.53,40.31,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.35,35
202126,AI,female,40,sex,7932,3237,0.5,40.81,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.408,40.8
202127,AI,female,31,sex,7932,3268,0.39,41.2,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.36,36
202128,AI,female,42,sex,7932,3310,0.53,41.73,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.457,45.7
202129,AI,female,18,sex,7932,3328,0.23,41.96,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202130,AI,female,47,sex,7932,3375,0.59,42.55,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.505,50.5
202131,AI,female,48,sex,7932,3423,0.61,43.15,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.485,48.5
202132,AI,female,44,sex,7932,3467,0.55,43.71,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.506,50.6
202133,AI,female,69,sex,7932,3536,0.87,44.58,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.515,51.5
202134,AI,female,121,sex,7932,3657,1.53,46.1,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.498,49.8
202135,AI,female,113,sex,7932,3770,1.42,47.53,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.518,51.800000000000004
202136,AI,female,101,sex,7932,3871,1.27,48.8,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.453,45.300000000000004
202137,AI,female,168,sex,7932,4039,2.12,50.92,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.457,45.7
202138,AI,female,70,sex,7932,4109,0.88,51.8,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.507,50.7
202139,AI,female,55,sex,7932,4164,0.69,52.5,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.556,55.60000000000001
202140,AI,female,44,sex,7932,4208,0.55,53.05,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.454,45.4
202141,AI,female,30,sex,7932,4238,0.38,53.43,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.469,46.9
202142,AI,female,22,sex,7932,4260,0.28,53.71,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.512,51.2
202143,AI,female,31,sex,7932,4291,0.39,54.1,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.674,67.4
202144,AI,female,15,sex,7932,4306,0.19,54.29,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.484,48.4
202145,AI,female,44,sex,7932,4350,0.55,54.84,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.478,47.8
202146,AI,female,11,sex,7932,4361,0.14,54.98,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.344,34.4
202147,AI,female,20,sex,7932,4381,0.25,55.23,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.513,51.300000000000004
202148,AI,female,29,sex,7932,4410,0.37,55.6,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.592,59.199999999999996
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202142,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202143,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202144,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202145,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202146,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202147,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202148,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
202052,all,male,400,sex,NA,400,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.354,35.4
202053,all,male,2187,sex,NA,2587,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.416,41.6
202101,all,male,13088,sex,NA,15675,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.384,38.4
202102,all,male,23598,sex,NA,39273,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.428,42.8
202103,all,male,42525,sex,NA,81798,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.438,43.8
202104,all,male,45073,sex,NA,126871,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.448,44.800000000000004
202105,all,male,30738,sex,NA,157609,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.448,44.800000000000004
202106,all,male,32157,sex,NA,189766,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.413,41.3
202107,all,male,24873,sex,NA,214639,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.424,42.4
202108,all,male,20842,sex,NA,235481,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.426,42.6
202109,all,male,33605,sex,NA,269086,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.447,44.7
202110,all,male,39447,sex,NA,308533,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.438,43.8
202111,all,male,35492,sex,NA,344025,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.455,45.5
202112,all,male,52228,sex,NA,396253,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.459,45.9
202113,all,male,49666,sex,NA,445919,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.454,45.4
202114,all,male,57845,sex,NA,503764,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.465,46.5
202115,all,male,99109,sex,NA,602873,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.465,46.5
202116,all,male,122957,sex,NA,725830,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.47,47
202117,all,male,135944,sex,NA,861774,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.474,47.4
202118,all,male,154335,sex,NA,1016109,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.475,47.5
202119,all,male,143925,sex,NA,1160034,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.5,50
202120,all,male,160449,sex,NA,1320483,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.503,50.3
202121,all,male,153028,sex,NA,1473511,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.52,52
202122,all,male,177113,sex,NA,1650624,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.521,52.1
202123,all,male,186602,sex,NA,1837226,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.523,52.300000000000004
202124,all,male,163777,sex,NA,2001003,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.527,52.7
202125,all,male,123001,sex,NA,2124004,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202126,all,male,66257,sex,NA,2190261,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.516,51.6
202127,all,male,45957,sex,NA,2236218,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.52,52
202128,all,male,41766,sex,NA,2277984,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.53,53
202129,all,male,36241,sex,NA,2314225,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.509,50.9
202130,all,male,34219,sex,NA,2348444,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.51,51
202131,all,male,28022,sex,NA,2376466,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.513,51.300000000000004
202132,all,male,32300,sex,NA,2408766,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.507,50.7
202133,all,male,36986,sex,NA,2445752,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.502,50.2
202134,all,male,46335,sex,NA,2492087,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.496,49.6
202135,all,male,51412,sex,NA,2543499,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.499,49.9
202136,all,male,68761,sex,NA,2612260,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.514,51.4
202137,all,male,78645,sex,NA,2690905,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.522,52.2
202138,all,male,58102,sex,NA,2749007,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.52,52
202139,all,male,36612,sex,NA,2785619,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.511,51.1
202140,all,male,27156,sex,NA,2812775,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.513,51.300000000000004
202141,all,male,24808,sex,NA,2837583,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.521,52.1
202142,all,male,19558,sex,NA,2857141,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.516,51.6
202143,all,male,14792,sex,NA,2871933,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.511,51.1
202144,all,male,13258,sex,NA,2885191,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.521,52.1
202145,all,male,18548,sex,NA,2903739,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.521,52.1
202146,all,male,13130,sex,NA,2916869,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.511,51.1
202147,all,male,11687,sex,NA,2928556,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.504,50.4
202148,all,male,12913,sex,NA,2941469,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.504,50.4
202052,all,female,730,sex,NA,730,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.646,64.60000000000001
202053,all,female,3068,sex,NA,3798,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.584,58.4
202101,all,female,21015,sex,NA,24813,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.616,61.6
202102,all,female,31568,sex,NA,56381,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.572,57.199999999999996
202103,all,female,54636,sex,NA,111017,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.562,56.2
202104,all,female,55529,sex,NA,166546,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.552,55.2
202105,all,female,37813,sex,NA,204359,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.552,55.2
202106,all,female,45625,sex,NA,249984,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.586,58.599999999999994
202107,all,female,33836,sex,NA,283820,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.576,57.599999999999994
202108,all,female,28040,sex,NA,311860,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.574,57.4
202109,all,female,41653,sex,NA,353513,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.553,55.300000000000004
202110,all,female,50656,sex,NA,404169,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.562,56.2
202111,all,female,42389,sex,NA,446558,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.544,54.400000000000006
202112,all,female,61580,sex,NA,508138,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.541,54.1
202113,all,female,59822,sex,NA,567960,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.546,54.6
202114,all,female,66584,sex,NA,634544,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.535,53.5
202115,all,female,113838,sex,NA,748382,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.534,53.400000000000006
202116,all,female,138372,sex,NA,886754,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.529,52.900000000000006
202117,all,female,150821,sex,NA,1037575,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.526,52.6
202118,all,female,170686,sex,NA,1208261,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.525,52.5
202119,all,female,143708,sex,NA,1351969,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.5,50
202120,all,female,158639,sex,NA,1510608,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.497,49.7
202121,all,female,141417,sex,NA,1652025,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.48,48
202122,all,female,162501,sex,NA,1814526,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.478,47.8
202123,all,female,170159,sex,NA,1984685,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.477,47.699999999999996
202124,all,female,146873,sex,NA,2131558,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.473,47.3
202125,all,female,109527,sex,NA,2241085,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.471,47.099999999999994
202126,all,female,62065,sex,NA,2303150,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.483,48.3
202127,all,female,42303,sex,NA,2345453,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.479,47.9
202128,all,female,37024,sex,NA,2382477,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.47,47
202129,all,female,34981,sex,NA,2417458,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.491,49.1
202130,all,female,32799,sex,NA,2450257,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.489,48.9
202131,all,female,26601,sex,NA,2476858,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.487,48.699999999999996
202132,all,female,31381,sex,NA,2508239,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.493,49.3
202133,all,female,36648,sex,NA,2544887,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.497,49.7
202134,all,female,47024,sex,NA,2591911,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.503,50.3
202135,all,female,51679,sex,NA,2643590,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.501,50.1
202136,all,female,64950,sex,NA,2708540,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.486,48.6
202137,all,female,72071,sex,NA,2780611,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.478,47.8
202138,all,female,53484,sex,NA,2834095,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.479,47.9
202139,all,female,35055,sex,NA,2869150,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.489,48.9
202140,all,female,25757,sex,NA,2894907,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.487,48.699999999999996
202141,all,female,22757,sex,NA,2917664,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.478,47.8
202142,all,female,18293,sex,NA,2935957,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.483,48.3
202143,all,female,14130,sex,NA,2950087,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.488,48.8
202144,all,female,12159,sex,NA,2962246,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.478,47.8
202145,all,female,17063,sex,NA,2979309,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.479,47.9
202146,all,female,12528,sex,NA,2991837,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.488,48.8
202147,all,female,11496,sex,NA,3003333,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.496,49.6
202148,all,female,12698,sex,NA,3016031,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0.496,49.6
202052,all,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-12-06_07-48-24,detailed,0,0
